job_id,job_benefits
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Dẫn đầu thị trường:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trải nghiệm, tiếp cận v&agrave; l&agrave;m việc tại Tập đo&agrave;n ti&ecirc;n phong mở đường, kiến tạo tương lai th&ocirc;ng minh, gắn kết của Việt Nam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được thử sức trong những lĩnh vực c&ocirc;ng nghệ ti&ecirc;n tiến, hiện đại nhất.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trở th&agrave;nh nh&acirc;n vi&ecirc;n ch&iacute;nh thức ngay sau khi tốt nghiệp m&agrave; kh&ocirc;ng cần trải qua thử việc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường năng động s&aacute;ng tạo:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc cởi mở v&agrave; năng động, khuyến kh&iacute;ch trao đổi &yacute; tưởng ở mọi cấp, cho ph&eacute;p bạn l&agrave;m việc, s&aacute;ng tạo theo c&aacute;ch ri&ecirc;ng.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được khơi gợi cảm hứng l&agrave;m việc với văn ph&ograve;ng xanh, kh&ocirc;ng gian mở, hiện đại ti&ecirc;u chuẩn quốc tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử th&aacute;ch v&agrave; ph&aacute;t triển:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">&Aacute;p dụng kiến thức, kĩ năng, kinh nghiệm chuy&ecirc;n m&ocirc;n giải quyết c&aacute;c b&agrave;i to&aacute;n hấp dẫn, thử th&aacute;ch tại Viettel.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử sức ở nhiều lĩnh vực, sản phẩm v&agrave; quốc gia kh&aacute;c nhau g&oacute;p phần thay đổi x&atilde; hội.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Viettel cam kết cho bạn nền tảng vững chắc để học hỏi v&agrave; ph&aacute;t triển.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sẵn s&agrave;ng trao quyền, cơ hội đột ph&aacute; cho những người trẻ tuổi.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội học hỏi từ c&aacute;c chuy&ecirc;n gia h&agrave;ng đầu, l&atilde;nh đạo v&agrave; đồng nghiệp ưu t&uacute;.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được đ&agrave;o tạo, trao dồi kĩ năng định k&igrave; v&agrave; nhu cầu thực tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Chế ngộ đ&atilde;i ngộ hấp dẫn:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được hưởng lương phản &aacute;nh đ&uacute;ng năng lực v&agrave; cạnh tranh tr&ecirc;n thị trường (From $700, Up to $10,000).</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được thư gi&atilde;n, khơi nguồn s&aacute;ng tạo với Happy Time mỗi ng&agrave;y.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội tham gia gắn kết với tập thể, tổ chức với c&aacute;c hoạt động team building th&uacute; vị.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Thời gian l&agrave;m việc: Từ thứ 2 đến thứ 6 (S&aacute;ng 8h00-12h00, Chiều 13h30-17h30).</span></li>
</ul>, "
2034059,"Lương cạnh tranh tùy theo năng lực. Thưởng tết theo thâm niên và năng lực., Lương tháng 13 theo quy định nhà nước., Bảo hiểm y tế, bảo hiểm xã hội., Thưởng theo dự án tùy thuộc vào tình hình kinh doanh và doanh thu (nếu có)., Thưởng 10% lương vào các ngày lễ trong năm 30/4, 2/9, 1/1., Tham gia các dự án thương mại điện tử về nhiều lĩnh vực khác nhau., Trợ cấp theo luật lao động (Tết thiếu nhi, Tết Trung Thu, Cưới hỏi, Thai sản)., Hỗ trợ đào tạo nghiệp vụ chuyên môn & Kỹ thuật trong thời gian thử việc. Có thời gian tìm hiểu học hỏi các yêu cầu mới về nghiệp vụ., Môi trường làm việc trẻ trung, thân thiện, sáng tạo., Có cơ hội tiếp xúc với các hạ tầng CNTT mới. Có cơ hội học hỏi thêm về Digital Marketing., Thời gian làm việc: Giờ hành chánh (8h-12h00/ 13h00-17h00)., "
2034060,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Dẫn đầu thị trường:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trải nghiệm, tiếp cận v&agrave; l&agrave;m việc tại Tập đo&agrave;n ti&ecirc;n phong mở đường, kiến tạo tương lai th&ocirc;ng minh, gắn kết của Việt Nam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được thử sức trong những lĩnh vực c&ocirc;ng nghệ ti&ecirc;n tiến, hiện đại nhất.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trở th&agrave;nh nh&acirc;n vi&ecirc;n ch&iacute;nh thức ngay sau khi tốt nghiệp m&agrave; kh&ocirc;ng cần trải qua thử việc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường năng động s&aacute;ng tạo:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc cởi mở v&agrave; năng động, khuyến kh&iacute;ch trao đổi &yacute; tưởng ở mọi cấp, cho ph&eacute;p bạn l&agrave;m việc, s&aacute;ng tạo theo c&aacute;ch ri&ecirc;ng.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được khơi gợi cảm hứng l&agrave;m việc với văn ph&ograve;ng xanh, kh&ocirc;ng gian mở, hiện đại ti&ecirc;u chuẩn quốc tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử th&aacute;ch v&agrave; ph&aacute;t triển:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">&Aacute;p dụng kiến thức, kĩ năng, kinh nghiệm chuy&ecirc;n m&ocirc;n giải quyết c&aacute;c b&agrave;i to&aacute;n hấp dẫn, thử th&aacute;ch tại Viettel.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử sức ở nhiều lĩnh vực, sản phẩm v&agrave; quốc gia kh&aacute;c nhau g&oacute;p phần thay đổi x&atilde; hội.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Viettel cam kết cho bạn nền tảng vững chắc để học hỏi v&agrave; ph&aacute;t triển.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sẵn s&agrave;ng trao quyền, cơ hội đột ph&aacute; cho những người trẻ tuổi.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội học hỏi từ c&aacute;c chuy&ecirc;n gia h&agrave;ng đầu, l&atilde;nh đạo v&agrave; đồng nghiệp ưu t&uacute;.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được đ&agrave;o tạo, trao dồi kĩ năng định k&igrave; v&agrave; nhu cầu thực tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Chế ngộ đ&atilde;i ngộ hấp dẫn:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được hưởng lương phản &aacute;nh đ&uacute;ng năng lực v&agrave; cạnh tranh tr&ecirc;n thị trường (From $700, Up to $10,000).</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được thư gi&atilde;n, khơi nguồn s&aacute;ng tạo với Happy Time mỗi ng&agrave;y.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội tham gia gắn kết với tập thể, tổ chức với c&aacute;c hoạt động team building th&uacute; vị.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Thời gian l&agrave;m việc: Từ thứ 2 đến thứ 6 (S&aacute;ng 8h00-12h00, Chiều 13h30-17h30).</span></li>
</ul>, "
2034061,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Dẫn đầu thị trường:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trải nghiệm, tiếp cận v&agrave; l&agrave;m việc tại Tập đo&agrave;n ti&ecirc;n phong mở đường, kiến tạo tương lai th&ocirc;ng minh, gắn kết của Việt Nam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được thử sức trong những lĩnh vực c&ocirc;ng nghệ ti&ecirc;n tiến, hiện đại nhất.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trở th&agrave;nh nh&acirc;n vi&ecirc;n ch&iacute;nh thức ngay sau khi tốt nghiệp m&agrave; kh&ocirc;ng cần trải qua thử việc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường năng động s&aacute;ng tạo:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc cởi mở v&agrave; năng động, khuyến kh&iacute;ch trao đổi &yacute; tưởng ở mọi cấp, cho ph&eacute;p bạn l&agrave;m việc, s&aacute;ng tạo theo c&aacute;ch ri&ecirc;ng.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được khơi gợi cảm hứng l&agrave;m việc với văn ph&ograve;ng xanh, kh&ocirc;ng gian mở, hiện đại ti&ecirc;u chuẩn quốc tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử th&aacute;ch v&agrave; ph&aacute;t triển:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">&Aacute;p dụng kiến thức, kĩ năng, kinh nghiệm chuy&ecirc;n m&ocirc;n giải quyết c&aacute;c b&agrave;i to&aacute;n hấp dẫn, thử th&aacute;ch tại Viettel.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử sức ở nhiều lĩnh vực, sản phẩm v&agrave; quốc gia kh&aacute;c nhau g&oacute;p phần thay đổi x&atilde; hội.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Viettel cam kết cho bạn nền tảng vững chắc để học hỏi v&agrave; ph&aacute;t triển.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sẵn s&agrave;ng trao quyền, cơ hội đột ph&aacute; cho những người trẻ tuổi.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội học hỏi từ c&aacute;c chuy&ecirc;n gia h&agrave;ng đầu, l&atilde;nh đạo v&agrave; đồng nghiệp ưu t&uacute;.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được đ&agrave;o tạo, trao dồi kĩ năng định k&igrave; v&agrave; nhu cầu thực tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Chế ngộ đ&atilde;i ngộ hấp dẫn:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được hưởng lương phản &aacute;nh đ&uacute;ng năng lực v&agrave; cạnh tranh tr&ecirc;n thị trường (From $700, Up to $10,000).</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được thư gi&atilde;n, khơi nguồn s&aacute;ng tạo với Happy Time mỗi ng&agrave;y.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội tham gia gắn kết với tập thể, tổ chức với c&aacute;c hoạt động team building th&uacute; vị.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Thời gian l&agrave;m việc: Từ thứ 2 đến thứ 6 (S&aacute;ng 8h00-12h00, Chiều 13h30-17h30).</span></li>
</ul>, "
2034062,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Dẫn đầu thị trường:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trải nghiệm, tiếp cận v&agrave; l&agrave;m việc tại Tập đo&agrave;n ti&ecirc;n phong mở đường, kiến tạo tương lai th&ocirc;ng minh, gắn kết của Việt Nam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được thử sức trong những lĩnh vực c&ocirc;ng nghệ ti&ecirc;n tiến, hiện đại nhất.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trở th&agrave;nh nh&acirc;n vi&ecirc;n ch&iacute;nh thức ngay sau khi tốt nghiệp m&agrave; kh&ocirc;ng cần trải qua thử việc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường năng động s&aacute;ng tạo:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc cởi mở v&agrave; năng động, khuyến kh&iacute;ch trao đổi &yacute; tưởng ở mọi cấp, cho ph&eacute;p bạn l&agrave;m việc, s&aacute;ng tạo theo c&aacute;ch ri&ecirc;ng.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được khơi gợi cảm hứng l&agrave;m việc với văn ph&ograve;ng xanh, kh&ocirc;ng gian mở, hiện đại ti&ecirc;u chuẩn quốc tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử th&aacute;ch v&agrave; ph&aacute;t triển:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">&Aacute;p dụng kiến thức, kĩ năng, kinh nghiệm chuy&ecirc;n m&ocirc;n giải quyết c&aacute;c b&agrave;i to&aacute;n hấp dẫn, thử th&aacute;ch tại Viettel.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử sức ở nhiều lĩnh vực, sản phẩm v&agrave; quốc gia kh&aacute;c nhau g&oacute;p phần thay đổi x&atilde; hội.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Viettel cam kết cho bạn nền tảng vững chắc để học hỏi v&agrave; ph&aacute;t triển.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sẵn s&agrave;ng trao quyền, cơ hội đột ph&aacute; cho những người trẻ tuổi.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội học hỏi từ c&aacute;c chuy&ecirc;n gia h&agrave;ng đầu, l&atilde;nh đạo v&agrave; đồng nghiệp ưu t&uacute;.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được đ&agrave;o tạo, trao dồi kĩ năng định k&igrave; v&agrave; nhu cầu thực tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Chế ngộ đ&atilde;i ngộ hấp dẫn:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được hưởng lương phản &aacute;nh đ&uacute;ng năng lực v&agrave; cạnh tranh tr&ecirc;n thị trường (From $700, Up to $10,000).</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được thư gi&atilde;n, khơi nguồn s&aacute;ng tạo với Happy Time mỗi ng&agrave;y.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội tham gia gắn kết với tập thể, tổ chức với c&aacute;c hoạt động team building th&uacute; vị.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Thời gian l&agrave;m việc: Từ thứ 2 đến thứ 6 (S&aacute;ng 8h00-12h00, Chiều 13h30-17h30).</span></li>
</ul>, "
2034063,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Dẫn đầu thị trường:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trải nghiệm, tiếp cận v&agrave; l&agrave;m việc tại Tập đo&agrave;n ti&ecirc;n phong mở đường, kiến tạo tương lai th&ocirc;ng minh, gắn kết của Việt Nam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được thử sức trong những lĩnh vực c&ocirc;ng nghệ ti&ecirc;n tiến, hiện đại nhất.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được trở th&agrave;nh nh&acirc;n vi&ecirc;n ch&iacute;nh thức ngay sau khi tốt nghiệp m&agrave; kh&ocirc;ng cần trải qua thử việc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường năng động s&aacute;ng tạo:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc cởi mở v&agrave; năng động, khuyến kh&iacute;ch trao đổi &yacute; tưởng ở mọi cấp, cho ph&eacute;p bạn l&agrave;m việc, s&aacute;ng tạo theo c&aacute;ch ri&ecirc;ng.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được khơi gợi cảm hứng l&agrave;m việc với văn ph&ograve;ng xanh, kh&ocirc;ng gian mở, hiện đại ti&ecirc;u chuẩn quốc tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử th&aacute;ch v&agrave; ph&aacute;t triển:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">&Aacute;p dụng kiến thức, kĩ năng, kinh nghiệm chuy&ecirc;n m&ocirc;n giải quyết c&aacute;c b&agrave;i to&aacute;n hấp dẫn, thử th&aacute;ch tại Viettel.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội thử sức ở nhiều lĩnh vực, sản phẩm v&agrave; quốc gia kh&aacute;c nhau g&oacute;p phần thay đổi x&atilde; hội.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Viettel cam kết cho bạn nền tảng vững chắc để học hỏi v&agrave; ph&aacute;t triển.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sẵn s&agrave;ng trao quyền, cơ hội đột ph&aacute; cho những người trẻ tuổi.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội học hỏi từ c&aacute;c chuy&ecirc;n gia h&agrave;ng đầu, l&atilde;nh đạo v&agrave; đồng nghiệp ưu t&uacute;.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội được đ&agrave;o tạo, trao dồi kĩ năng định k&igrave; v&agrave; nhu cầu thực tế.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Chế ngộ đ&atilde;i ngộ hấp dẫn:</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được hưởng lương phản &aacute;nh đ&uacute;ng năng lực v&agrave; cạnh tranh tr&ecirc;n thị trường (From $700, Up to $10,000).</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Được thư gi&atilde;n, khơi nguồn s&aacute;ng tạo với Happy Time mỗi ng&agrave;y.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Cơ hội tham gia gắn kết với tập thể, tổ chức với c&aacute;c hoạt động team building th&uacute; vị.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Thời gian l&agrave;m việc: Từ thứ 2 đến thứ 6 (S&aacute;ng 8h00-12h00, Chiều 13h30-17h30).</span></li>
